hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
1,0,0,2015,1,34,16,1,0,2,0.0,0,0,59,6,3,0,0,0,0,6,0,0,240.0,,0,1,195.0,0,0
1,0,37,2015,1,34,16,1,0,1,0.0,0,0,135,4,0,0,0,0,0,0,0,0,,307.0,0,3,172.0,0,0
1,0,37,2015,1,34,16,1,0,1,0.0,0,0,135,4,0,0,0,0,0,0,0,0,,307.0,0,3,172.0,0,0
1,0,2,2015,1,34,16,1,0,2,0.0,0,0,25,6,3,0,0,0,0,4,0,0,240.0,,0,2,153.0,0,1
1,1,12,2015,1,34,16,1,0,2,0.0,0,0,135,2,0,0,0,0,4,4,0,0,110.0,,0,2,184.45,0,0
1,1,12,2015,1,34,16,1,0,2,0.0,0,0,135,2,0,0,0,0,4,4,0,0,110.0,,0,2,184.45,0,0
1,1,11,2015,1,34,16,1,0,2,0.0,0,0,135,2,0,0,0,0,4,4,0,0,,110.0,0,2,185.0,0,0
1,1,143,2015,1,34,16,2,0,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,108.54,0,1
1,1,99,2015,1,34,16,2,1,2,0.0,0,0,135,6,3,0,0,0,3,3,0,0,240.0,,0,2,154.0,0,1
1,1,22,2015,1,34,16,2,2,2,0.0,0,0,135,6,3,0,0,0,4,4,0,0,240.0,,0,2,248.0,0,1
1,1,15,2015,1,34,16,2,2,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,150.53,0,2
1,1,15,2015,1,34,16,2,2,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,150.53,0,2
1,1,66,2015,1,34,16,2,5,2,0.0,0,0,135,6,3,0,0,0,3,3,0,0,240.0,,0,2,154.0,0,1
1,1,55,2015,1,34,16,2,5,2,1.0,0,2,135,6,3,0,0,0,3,3,1,0,242.0,,0,2,223.99,0,3
1,1,66,2015,1,34,16,2,5,2,0.0,0,0,135,6,3,0,0,0,3,3,0,0,240.0,,0,2,154.0,0,1
1,1,79,2015,1,34,16,2,5,2,0.0,0,0,135,6,3,0,0,0,3,3,0,0,240.0,,0,2,154.0,0,0
1,1,66,2015,1,34,16,3,5,2,0.0,0,0,135,6,3,0,0,0,3,3,0,0,240.0,,0,2,154.0,0,0
1,0,95,2015,1,34,16,4,5,2,2.0,0,0,135,6,3,0,0,0,6,6,2,0,240.0,,0,2,214.0,0,0
1,1,151,2015,1,34,16,4,6,2,0.0,0,0,135,5,3,0,0,0,0,0,0,0,134.0,,0,2,96.3,0,0
1,1,54,2015,1,34,16,4,10,2,2.0,0,0,135,3,1,0,0,0,2,2,0,0,250.0,,0,2,175.79,0,0
1,1,122,2015,1,34,16,4,10,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,134.0,0,1
1,1,132,2015,1,34,17,1,4,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,134.0,0,2
1,0,58,2015,1,34,17,1,4,2,0.0,0,0,135,6,3,0,0,0,4,4,0,0,240.0,,0,3,183.0,0,0
1,1,98,2015,1,34,17,1,3,2,0.0,0,2,135,6,3,0,0,0,0,0,1,0,240.0,,0,2,149.4,0,0
1,1,126,2015,1,34,17,1,4,3,0.0,0,2,135,5,3,0,0,0,0,0,0,0,5.0,,0,2,165.11,0,0
1,1,97,2015,1,34,17,1,4,3,0.0,0,2,135,6,3,0,0,0,0,0,0,0,242.0,,0,2,209.4,0,0
1,0,96,2015,1,34,17,1,5,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,3,134.0,0,3
1,0,125,2015,1,34,17,2,5,2,1.0,0,1,135,3,1,0,0,0,4,4,0,0,,,0,2,225.9,0,2
1,0,80,2015,1,34,17,2,5,2,0.0,0,2,59,5,3,0,0,0,0,0,0,0,26.0,,0,2,131.1,0,0
1,1,110,2015,1,34,17,2,5,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,134.0,0,1
1,1,157,2015,1,34,17,2,5,2,1.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,187.0,0,2
1,1,108,2015,1,34,17,2,5,2,0.0,0,2,135,5,3,0,0,0,0,0,0,0,149.0,,0,2,133.0,0,0
1,0,74,2015,1,34,17,2,5,2,0.0,0,0,76,5,3,0,0,0,0,0,0,0,40.0,,0,2,101.65,0,0
1,0,79,2015,1,34,17,2,5,2,0.0,0,2,135,5,3,0,0,0,0,0,0,0,134.0,,0,2,133.0,0,0
1,1,79,2015,1,34,17,2,5,1,0.0,0,2,135,5,3,0,0,0,0,0,0,0,134.0,,0,2,120.0,0,0
1,1,116,2015,1,34,17,2,5,2,0.0,0,2,135,5,3,0,0,0,0,0,0,0,149.0,,0,3,133.0,0,1
1,0,80,2015,1,34,17,2,5,2,0.0,0,2,135,5,3,0,0,0,0,0,0,0,171.0,,0,2,133.0,0,0
1,1,116,2015,1,34,17,2,5,2,0.0,0,2,135,5,3,0,0,0,0,0,0,0,149.0,,0,3,133.0,0,1
1,1,93,2015,1,34,17,3,5,2,0.0,1,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,134.0,0,2
1,1,87,2015,1,34,17,3,7,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,147.0,,0,2,87.9,0,0
1,1,13,2015,1,34,18,0,3,2,0.0,0,2,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,202.0,0,1
1,1,56,2015,1,34,18,0,3,2,0.0,0,2,135,6,3,0,0,0,4,4,0,0,240.0,,0,2,213.0,0,1
1,1,1,2015,1,34,18,0,1,2,0.0,0,0,135,2,0,0,0,0,4,4,0,0,,110.0,0,2,172.55,0,0
1,0,13,2015,1,34,18,0,1,2,0.0,0,0,135,3,1,0,0,0,0,0,0,0,250.0,,0,2,172.0,0,0
1,0,13,2015,1,34,18,0,3,2,0.0,0,0,135,6,3,0,0,0,0,0,2,0,240.0,,0,2,172.0,0,1
1,1,56,2015,1,34,18,0,3,2,0.0,0,2,135,6,3,0,0,0,4,4,0,0,240.0,,0,2,213.0,0,1
1,1,81,2015,1,34,18,0,5,2,0.0,0,2,135,3,1,0,0,0,4,4,0,0,250.0,,0,2,179.0,0,0
1,1,24,2015,1,34,18,0,5,2,0.0,0,0,135,6,3,0,0,0,4,4,0,0,240.0,,0,2,236.0,0,2
1,0,57,2015,1,34,18,1,5,2,2.0,0,2,135,6,3,0,0,0,2,2,1,0,242.0,,0,2,229.67,0,1
1,0,74,2015,1,34,18,1,5,2,1.0,0,0,34,5,3,0,0,0,3,3,0,0,5.0,,0,2,135.2,0,0
1,0,126,2015,1,34,18,1,5,2,2.0,0,0,135,5,3,0,0,0,2,2,0,0,5.0,,0,2,121.5,0,3
1,0,126,2015,1,34,18,1,5,2,0.0,0,0,135,5,3,0,0,0,0,0,0,0,5.0,,0,3,96.3,0,1
1,0,126,2015,1,34,18,1,5,2,0.0,0,0,135,5,3,0,0,0,0,0,0,0,5.0,,0,3,96.3,0,1
1,1,147,2015,1,34,18,0,5,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,120.6,0,1
1,0,68,2015,1,34,18,2,5,3,0.0,0,2,135,6,3,0,0,0,3,3,1,0,241.0,,0,2,176.64,0,2
1,0,57,2015,1,34,18,2,5,2,2.0,0,0,59,6,3,0,0,0,2,2,1,0,242.0,,0,2,179.86,0,1
1,0,10,2015,1,34,18,2,5,2,1.0,0,0,135,3,1,0,0,0,0,0,0,0,,,0,2,187.0,0,2
1,0,92,2015,1,34,18,2,8,2,0.0,0,0,76,6,3,0,0,0,0,0,0,0,240.0,,0,2,134.0,0,1
1,0,92,2015,1,34,18,2,8,2,2.0,0,0,76,6,3,0,0,0,3,3,1,0,240.0,,0,2,239.5,0,1
1,0,33,2015,1,34,19,0,0,3,0.0,0,2,135,6,3,0,0,0,3,0,0,0,242.0,,0,2,0.0,0,1
1,0,1,2015,1,34,19,0,1,3,0.0,0,0,51,6,3,0,0,0,0,4,3,0,240.0,,0,2,153.0,0,2
1,0,91,2015,1,34,19,0,4,2,0.0,0,2,51,6,3,0,0,0,0,2,1,0,240.0,,0,2,166.0,0,0
1,1,33,2015,1,34,19,0,4,2,1.0,0,2,135,5,3,0,0,0,3,3,0,0,181.0,,0,2,186.25,0,0
1,0,16,2015,1,34,19,0,4,2,0.0,0,0,76,3,1,0,0,0,3,3,1,0,250.0,,0,2,192.0,0,2
1,0,128,2015,1,34,19,1,4,2,0.0,0,0,133,6,3,0,0,0,0,0,0,0,240.0,,0,2,120.6,1,0
1,0,61,2015,1,34,19,1,4,3,0.0,0,2,51,3,1,0,0,0,0,3,0,0,,,0,2,220.4,0,2
1,1,23,2015,1,34,19,2,5,1,0.0,0,2,135,3,1,0,0,0,3,3,0,0,250.0,,0,2,241.0,0,0
1,1,23,2015,1,34,19,2,5,2,0.0,0,2,135,6,3,0,0,0,3,3,0,0,240.0,,0,2,241.0,0,1
1,1,29,2015,1,34,19,0,4,2,0.0,0,0,135,6,3,0,0,0,3,3,0,0,240.0,,0,2,211.0,0,2
1,1,98,2015,1,34,19,1,4,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,134.0,0,2
1,1,23,2015,1,34,19,2,5,2,0.0,0,2,135,6,3,0,0,0,3,3,0,0,240.0,,0,2,241.0,0,1
1,0,98,2015,1,34,19,2,7,2,0.0,0,0,59,6,3,0,0,0,3,3,0,0,147.0,,0,2,8.0,0,0
1,0,138,2015,1,34,19,2,7,2,0.0,0,2,135,6,3,0,0,0,4,4,1,0,240.0,,0,2,196.0,0,1
1,1,82,2015,1,34,19,2,7,2,0.0,0,2,135,6,3,0,0,0,3,3,0,0,240.0,,0,2,198.0,0,0
1,0,10,2015,1,34,20,0,0,2,0.0,0,0,135,6,3,0,0,0,0,3,0,0,240.0,,0,2,0.0,0,2
1,1,100,2015,1,34,20,0,2,2,0.0,0,2,135,5,3,0,0,0,4,4,0,0,134.0,,0,2,158.5,0,0
1,0,10,2015,1,34,20,0,0,2,0.0,0,0,135,6,3,0,0,0,0,3,0,0,240.0,,0,2,0.0,0,2
1,0,0,2015,1,34,20,0,1,1,0.0,0,0,169,3,1,0,0,0,6,6,1,0,,,0,2,200.0,0,0
1,0,65,2015,1,34,20,0,3,2,0.0,0,0,59,5,3,0,0,0,0,1,0,0,156.0,,0,2,107.0,0,1
1,0,64,2015,1,34,20,2,4,3,1.0,0,2,103,5,3,0,0,0,2,2,4,0,142.0,,0,2,163.23,0,0
1,1,56,2015,1,34,20,2,4,3,0.0,0,2,135,6,3,0,0,0,0,0,0,0,242.0,,0,2,222.07,0,0
1,1,94,2015,1,34,20,2,5,2,0.0,0,0,135,6,3,0,0,0,7,7,0,0,240.0,,0,2,229.0,0,0
1,1,58,2015,1,34,20,2,5,2,0.0,0,2,135,5,3,0,0,0,0,0,0,0,156.0,,0,2,133.0,0,0
1,0,80,2015,1,34,20,2,7,2,0.0,0,0,140,6,3,0,0,0,4,4,0,0,240.0,,0,2,164.0,0,2
1,0,40,2015,1,34,20,2,3,2,0.0,0,0,135,3,1,0,0,0,3,3,0,0,250.0,,0,2,176.8,1,1
1,0,102,2015,1,34,21,0,2,2,0.0,0,0,59,6,3,0,0,0,0,0,0,0,240.0,,0,2,134.0,0,1
1,0,16,2015,1,34,21,0,2,2,0.0,0,0,51,6,3,0,0,0,0,0,0,0,240.0,,0,2,163.35,0,1
1,0,24,2015,1,34,21,0,2,2,0.0,0,0,51,6,3,0,0,0,0,0,0,0,240.0,,0,2,171.9,0,2
1,0,24,2015,1,34,21,0,2,2,0.0,0,0,51,6,3,0,0,0,0,0,0,0,240.0,,0,2,171.9,0,2
1,1,18,2015,1,34,21,0,2,2,0.0,0,0,135,6,3,0,0,0,3,3,0,0,240.0,,0,2,213.5,0,2
1,1,95,2015,1,34,21,1,2,1,0.0,1,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,125.0,0,1
1,1,36,2015,1,34,21,1,2,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,178.33,0,1
1,0,16,2015,1,34,21,2,2,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,176.75,0,1
1,0,50,2015,1,34,21,2,3,2,0.0,0,0,76,5,3,0,0,0,3,3,0,0,156.0,,0,2,123.0,0,2
1,0,76,2015,1,34,21,2,3,2,0.0,0,0,56,6,3,0,0,0,0,0,1,0,240.0,,0,2,134.0,0,0
1,0,112,2015,1,34,21,2,3,2,0.0,0,0,56,6,3,0,0,0,0,0,2,0,240.0,,0,2,146.0,1,2
1,0,16,2015,1,34,21,2,3,2,0.0,0,0,135,3,1,0,0,0,3,3,0,0,250.0,,0,2,192.0,0,0
1,0,51,2015,1,34,21,2,4,2,0.0,0,2,51,6,3,0,0,0,0,0,1,0,240.0,,0,2,183.0,0,1
1,0,13,2015,1,34,21,2,4,2,0.0,0,1,135,3,1,0,0,0,0,0,0,0,,,0,2,236.0,0,0
1,1,22,2015,1,34,21,2,4,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,191.0,0,3
1,0,32,2015,1,34,21,2,4,2,0.0,0,0,29,6,3,0,0,0,0,0,0,0,240.0,,0,2,178.33,0,2
1,0,51,2015,1,34,21,2,4,3,0.0,0,2,51,3,1,0,0,0,3,3,0,0,,,0,2,248.0,0,1
1,0,65,2015,1,34,21,2,5,2,0.0,0,2,76,6,3,0,0,0,3,3,1,0,240.0,,0,2,188.71,0,0
1,1,63,2015,1,34,21,2,5,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,123.04,0,0
1,0,35,2015,1,34,21,2,5,3,0.0,0,2,51,6,3,0,0,0,3,3,1,0,240.0,,0,2,260.71,1,1
1,0,37,2015,1,34,21,2,5,2,0.0,0,2,51,6,3,0,0,0,3,3,0,0,240.0,,0,2,222.0,0,0
1,0,35,2015,1,34,21,2,5,2,0.0,0,0,76,6,3,0,0,0,0,0,0,0,240.0,,0,2,174.71,0,1
1,1,71,2015,1,34,21,2,7,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,118.7,0,0
1,0,71,2015,1,34,21,2,7,2,0.0,0,0,76,5,3,0,0,0,3,3,0,0,156.0,,0,2,116.85,0,3
1,0,77,2015,1,34,21,3,7,2,0.0,0,0,76,6,3,0,0,0,5,5,0,0,241.0,,0,2,129.55,0,1
1,0,0,2015,1,34,22,0,1,2,1.0,0,0,135,3,1,0,0,0,0,2,0,0,,,0,2,172.0,0,0
1,1,21,2015,1,34,22,0,1,2,0.0,0,0,135,3,1,0,0,0,0,2,0,0,,,0,2,172.0,0,0
1,1,87,2015,1,34,22,0,1,2,0.0,0,0,135,6,3,0,0,0,4,4,0,0,240.0,,0,2,164.0,0,0
1,0,54,2015,1,34,22,2,4,2,0.0,0,2,135,3,1,0,0,0,0,0,0,0,250.0,,0,2,179.83,0,0
1,1,156,2015,1,34,22,2,5,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,172.0,0,2
1,0,46,2015,1,34,22,2,5,2,0.0,0,2,135,5,3,0,0,0,3,3,0,0,261.0,,0,2,160.43,1,2
1,0,46,2015,1,34,22,2,5,2,0.0,0,2,135,5,3,0,0,0,3,3,0,0,261.0,,0,2,149.0,0,1
1,1,72,2015,1,34,22,2,5,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,134.0,0,0
1,0,85,2015,1,34,22,2,5,2,0.0,0,0,135,3,1,0,0,0,3,3,0,0,,,0,2,146.3,0,1
1,0,36,2015,1,34,22,2,5,2,0.0,0,2,51,5,3,0,0,0,0,0,0,0,142.0,,0,0,161.26,0,0
1,0,65,2015,1,34,22,2,5,3,0.0,0,2,135,5,3,0,0,0,0,2,0,0,134.0,,0,2,195.45,1,0
1,1,68,2015,1,34,22,2,5,2,0.0,0,2,135,5,3,0,0,0,0,0,0,0,196.0,,0,2,133.0,0,0
1,0,46,2015,1,34,22,2,5,2,1.0,0,2,135,5,3,0,0,0,3,3,0,0,261.0,,0,2,186.25,0,3
1,0,22,2015,1,34,22,2,5,2,0.0,0,0,135,5,3,0,0,0,3,4,0,0,5.0,,0,2,162.29,0,0
1,0,12,2015,1,34,22,2,5,2,0.0,0,0,135,3,1,0,0,0,7,7,1,0,,,0,3,221.43,1,1
1,1,42,2015,1,34,22,2,5,2,0.0,0,2,135,3,1,0,0,0,0,0,0,0,250.0,,0,2,177.57,0,0
1,0,72,2015,1,34,22,2,5,2,0.0,0,2,135,5,3,0,0,0,0,0,0,0,261.0,,0,2,133.0,0,2
1,1,112,2015,1,34,22,2,5,2,0.0,0,2,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,178.0,0,2
1,0,85,2015,1,34,22,2,5,2,0.0,0,0,135,3,1,0,0,0,3,3,0,0,,,0,2,146.3,0,1
1,0,102,2015,1,34,22,2,6,2,1.0,0,2,135,3,1,0,0,0,3,3,1,0,,,0,2,218.5,1,1
1,1,80,2015,1,34,22,3,6,2,0.0,0,0,135,6,3,0,0,0,3,3,0,0,240.0,,0,2,151.89,0,2
1,1,72,2015,1,34,22,4,6,2,0.0,0,0,135,6,3,0,0,0,3,3,0,0,240.0,,0,2,148.3,0,0
1,0,151,2015,1,34,22,2,2,2,0.0,0,0,135,5,3,0,0,0,0,0,1,0,181.0,,0,3,96.3,0,1
1,1,99,2015,1,34,22,2,2,2,0.0,0,2,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,166.0,0,2
1,0,151,2015,1,34,22,2,3,2,0.0,0,0,135,5,3,0,0,0,0,0,2,0,181.0,,0,3,96.3,1,1
1,0,66,2015,1,34,22,2,3,2,1.0,0,0,135,3,1,0,0,0,0,0,1,0,250.0,,0,2,149.0,0,2
1,1,44,2015,1,34,22,2,4,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,151.95,0,1
1,0,46,2015,1,34,22,2,4,2,1.0,0,2,135,5,3,0,0,0,3,3,1,0,261.0,,0,2,191.67,1,1
1,0,70,2015,1,34,22,2,4,2,2.0,0,2,135,3,1,0,0,0,2,2,1,0,250.0,,0,2,211.0,1,0
1,0,92,2015,1,35,23,2,1,2,0.0,0,2,51,6,3,0,0,0,0,0,1,0,240.0,,0,2,149.4,0,1
1,0,6,2015,1,35,23,2,2,2,0.0,0,0,51,3,1,0,0,0,4,4,0,0,250.0,,0,2,201.0,0,0
1,1,23,2015,1,35,23,2,2,2,0.0,0,0,135,6,3,0,0,0,3,3,0,0,240.0,,0,2,211.0,0,2
1,1,79,2015,1,35,23,2,3,3,1.0,0,2,135,3,1,0,0,0,7,7,0,0,250.0,,0,2,259.0,0,0
1,1,41,2015,1,35,23,2,3,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,164.4,0,0
1,1,58,2015,1,35,23,2,3,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,134.0,0,0
1,0,62,2015,1,35,23,2,3,2,0.0,0,0,51,6,3,0,0,0,0,0,0,0,240.0,,0,2,134.0,0,0
1,1,83,2015,1,35,23,2,3,2,2.0,0,0,135,6,3,0,0,0,7,7,0,0,240.0,,0,2,229.0,0,0
1,0,82,2015,1,35,23,2,3,3,1.0,0,0,135,3,1,0,0,0,2,2,0,0,250.0,,0,2,199.0,0,0
1,0,69,2015,1,35,23,2,3,1,0.0,0,0,56,6,3,0,0,0,0,0,0,0,240.0,,0,2,112.5,0,1
1,1,64,2015,1,35,23,2,4,2,0.0,0,2,135,6,3,0,0,0,4,4,0,0,240.0,,0,2,194.0,0,0
1,1,116,2015,1,35,23,2,4,2,0.0,0,2,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,149.4,0,1
1,0,20,2015,1,35,23,2,5,2,0.0,0,2,76,5,3,0,0,0,3,3,0,0,142.0,,0,0,155.77,0,0
1,0,132,2015,1,35,23,2,5,2,0.0,0,2,135,5,3,0,0,0,0,0,0,0,5.0,,0,2,131.7,1,2
1,1,33,2015,1,35,23,2,5,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,174.71,0,2
1,0,62,2015,1,35,23,2,5,2,0.0,0,0,76,5,3,0,0,0,0,0,0,0,156.0,,0,2,101.65,0,0
1,1,127,2015,1,35,23,2,5,2,0.0,1,2,135,3,1,0,0,0,4,4,0,0,,,0,2,206.0,0,4
1,1,78,2015,1,35,23,2,5,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,134.0,0,1
1,1,29,2015,1,35,23,2,4,2,0.0,0,0,135,3,1,0,0,0,3,3,0,0,,,0,2,201.5,0,1
1,1,78,2015,1,35,23,2,5,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,134.0,0,1
1,1,31,2015,1,35,23,4,6,1,0.0,0,0,135,3,1,0,0,0,0,0,0,0,,,0,2,138.79,0,0
1,1,9,2015,1,35,23,4,6,1,1.0,0,2,135,3,1,0,0,0,0,0,0,0,,,0,2,122.0,0,2
1,0,59,2015,1,35,23,4,10,2,2.0,0,0,59,6,3,0,0,0,2,2,1,0,241.0,,0,2,113.47,0,1
1,0,40,2015,1,35,24,1,0,1,0.0,0,0,135,2,0,0,0,0,0,0,0,0,,154.0,0,2,99.5,0,0
1,0,0,2015,1,35,24,1,0,2,0.0,0,0,135,6,3,0,0,0,0,5,0,0,240.0,,0,2,153.0,0,0
1,0,30,2015,1,35,24,1,0,3,0.0,0,0,135,3,1,0,0,0,0,7,0,0,250.0,,0,2,233.0,1,1
1,0,0,2015,1,35,24,1,0,2,0.0,0,0,135,3,1,0,0,0,0,5,0,0,,,0,2,153.0,0,0
1,1,35,2015,1,35,24,1,1,2,0.0,0,0,135,6,3,0,0,0,3,3,0,0,240.0,,0,2,192.0,0,1
1,0,84,2015,1,35,24,1,1,2,0.0,0,0,51,6,3,0,0,0,0,0,0,0,240.0,,0,2,132.6,1,1
1,1,25,2015,1,35,24,1,1,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,171.9,0,1
1,0,103,2015,1,35,24,1,1,2,0.0,0,0,135,6,3,0,0,0,3,4,0,0,240.0,,0,2,154.0,0,2
1,1,35,2015,1,35,24,1,2,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,172.0,0,2
1,1,26,2015,1,35,24,1,2,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,191.0,0,2
1,1,55,2015,1,35,24,1,3,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,148.25,0,2
1,0,76,2015,1,35,24,1,3,2,0.0,0,0,133,6,3,0,0,0,4,4,2,0,240.0,,0,2,164.0,0,1
1,1,102,2015,1,35,24,1,4,3,0.0,0,2,135,3,1,0,0,0,4,4,0,0,,,0,2,231.6,0,1
1,0,58,2015,1,35,24,1,4,2,2.0,0,1,135,3,1,0,0,0,2,2,1,0,250.0,,0,2,261.4,1,0
1,0,11,2015,1,35,24,1,4,2,0.0,1,0,135,3,1,0,0,0,3,3,0,0,,,0,2,199.4,0,3
1,1,33,2015,1,35,24,1,4,2,0.0,0,2,135,3,1,0,0,0,0,0,0,0,,,0,2,209.6,0,1
1,0,11,2015,1,35,24,1,4,1,1.0,0,0,135,3,1,0,0,0,3,3,0,0,,,0,2,199.4,0,2
1,1,61,2015,1,35,24,1,5,1,0.0,0,0,135,6,3,0,0,0,3,3,1,0,240.0,,0,2,150.83,0,1
1,1,89,2015,1,35,24,3,6,1,0.0,0,0,135,6,3,0,0,0,5,5,0,0,241.0,,0,2,129.27,0,1
1,1,89,2015,1,35,24,3,6,2,0.0,0,0,135,6,3,0,0,0,5,5,0,0,241.0,,0,2,129.27,0,1
1,0,37,2015,1,35,24,3,7,2,0.0,0,0,59,5,3,0,0,0,4,4,0,0,175.0,,0,2,133.76,0,0
1,1,70,2015,1,35,24,2,5,2,1.0,1,1,135,5,3,0,0,0,2,2,1,0,196.0,,0,2,197.7,0,1
1,1,54,2015,1,35,24,2,5,3,0.0,0,0,135,3,1,0,0,0,4,4,2,0,,,0,2,196.0,0,1
1,0,69,2015,1,35,25,0,3,2,0.0,0,0,139,6,3,0,0,0,4,6,0,0,240.0,,0,2,164.0,0,2
1,1,71,2015,1,35,25,0,3,2,0.0,0,0,135,6,3,0,0,0,3,3,0,0,240.0,,0,2,154.0,0,0
1,1,49,2015,1,35,25,0,3,2,0.0,0,2,135,6,3,0,0,0,4,4,0,0,240.0,,0,2,219.33,0,2
1,1,50,2015,1,35,25,0,5,2,0.0,1,2,135,6,3,0,0,0,0,0,1,0,240.0,,0,2,200.8,0,2
1,1,74,2015,1,35,25,0,5,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,130.2,0,0
1,1,74,2015,1,35,25,1,5,2,0.0,0,0,135,6,3,0,0,0,4,4,0,0,240.0,,0,2,189.67,0,0
1,1,118,2015,1,35,25,2,6,2,0.0,0,2,135,6,3,0,0,0,4,4,0,0,240.0,,0,2,186.13,0,0
1,1,42,2015,1,35,25,2,6,1,0.0,0,0,135,6,3,0,0,0,3,3,0,0,240.0,,0,2,158.38,0,0
1,1,77,2015,1,35,25,2,7,2,0.0,0,0,135,3,1,0,0,0,5,5,0,0,250.0,,0,2,166.0,0,0
1,1,84,2015,1,35,25,2,7,2,0.0,0,2,135,5,3,0,0,0,3,3,0,0,156.0,,0,2,149.0,0,0
1,0,43,2015,1,35,25,2,8,2,2.0,0,0,139,6,3,0,0,0,6,6,0,0,240.0,,0,2,206.6,0,0
1,1,73,2015,1,35,25,0,1,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,120.6,0,1
1,1,73,2015,1,35,25,0,1,1,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,112.5,0,1
1,0,21,2015,1,35,26,0,0,2,0.0,0,0,135,5,3,0,0,0,0,2,0,0,171.0,,0,2,0.0,0,0
1,0,0,2015,1,35,26,0,1,2,2.0,0,0,51,3,1,0,0,0,6,6,0,0,,,0,2,193.0,1,0
1,0,2,2015,1,35,26,0,1,2,0.0,0,0,135,5,3,0,0,0,0,0,0,0,181.0,,0,3,96.3,0,1
1,1,2,2015,1,35,26,0,1,2,0.0,0,0,135,2,0,0,0,0,0,0,0,0,,110.0,0,2,137.7,0,0
1,0,0,2015,1,35,26,0,1,2,0.0,0,0,135,3,1,0,0,0,0,0,0,0,,,0,2,112.0,0,0
1,0,76,2015,1,35,26,0,4,2,0.0,0,0,76,5,3,0,0,0,3,3,0,0,156.0,,0,2,116.85,0,3
1,1,41,2015,1,35,26,0,4,2,0.0,0,0,135,6,3,0,0,0,4,4,0,0,240.0,,0,2,173.5,0,3
1,1,41,2015,1,35,26,0,4,2,0.0,0,0,135,6,3,0,0,0,4,4,0,0,240.0,,0,2,173.5,0,3
1,1,44,2015,1,35,26,0,4,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,129.15,0,2
1,1,93,2015,1,35,26,1,4,2,0.0,0,0,135,6,3,0,0,0,4,4,0,0,240.0,,0,2,192.2,0,0
1,1,106,2015,1,35,26,2,7,2,2.0,0,0,135,6,3,0,0,0,6,6,0,0,240.0,,0,2,202.77,0,0
1,0,57,2015,1,35,26,2,9,2,0.0,0,0,135,3,1,0,0,0,0,0,0,0,,,0,2,111.27,0,0
